RegionName,City_State,Price
89044,Henderson (NV),541684.5347515444
94133,San Francisco (CA),1245865.863801123
10039,New York (NY),627587.6927645908
55446,Plymouth (MN),589382.6360290296
29455,Charleston (SC),709834.3326642952
20720,Bowie (MD),580433.7988047317
1104,Springfield (MA),261614.0909383437
55902,Rochester (MN),442182.1528924489
89145,Las Vegas (NV),391313.296255532
76201,Denton (TX),295523.25249320857
98108,Seattle (WA),717964.3292475265
92832,Fullerton (CA),862532.443798219
97078,Beaverton (OR),507637.5692032084
77071,Houston (TX),248324.37900545276
17406,York (PA),266986.30694100034
73107,Oklahoma City (OK),161820.41558164268
98112,Seattle (WA),1404725.4725791796
55412,Minneapolis (MN),228302.33113166213
19133,Philadelphia (PA),78293.13871114142
43605,Toledo (OH),54995.19059140724
68137,Omaha (NE),272666.20021715417
90015,Los Angeles (CA),676033.9414031641
33770,Largo (FL),394188.6285586304
48223,Detroit (MI),86730.406149415
19103,Philadelphia (PA),487826.67517369945
91307,Los Angeles (CA),1040837.6285546214
30345,Atlanta (GA),613452.5646058439
52403,Cedar Rapids (IA),191501.07918560735
43227,Columbus (OH),190384.7444583246
90240,Downey (CA),920654.3887829542
34982,Fort Pierce (FL),279802.2910081576
48238,Detroit (MI),55209.48944889568
48093,Warren (MI),218563.87321009903
22203,Arlington (VA),643133.1191472299
92119,San Diego (CA),1018628.9917465658
90602,Whittier (CA),843095.1059380866
27262,High Point (NC),203141.71116251263
32962,Vero Beach (FL),275708.06517433346
99216,Spokane Valley (WA),400208.1713276797
52405,Cedar Rapids (IA),193466.7539350361
76105,Fort Worth (TX),175319.24669124302
2215,Boston (MA),677105.1273586134
34654,New Port Richey (FL),346353.6099657816
98119,Seattle (WA),1066505.533369345
89120,Las Vegas (NV),398082.9689847931
33426,Boynton Beach (FL),356688.7691823837
53202,Milwaukee (WI),345698.62698441773
77503,Pasadena (TX),211736.94201735416
94089,Sunnyvale (CA),1507380.2649667943
10310,New York (NY),636487.994259276
91403,Los Angeles (CA),1511676.3528004792
90303,Inglewood (CA),787338.4907436232
72223,Little Rock (AR),462528.5364912849
28147,Salisbury (NC),281529.2808334396
98055,Renton (WA),666061.49055551
2745,New Bedford (MA),412790.7414197165
94803,Richmond (CA),793803.0185824888
75230,Dallas (TX),869397.2832748549
91411,Los Angeles (CA),1027770.7418634356
32905,Palm Bay (FL),252966.8461082744
11427,New York (NY),737111.0912162921
33936,Lehigh Acres (FL),265395.57314614
53222,Milwaukee (WI),242195.0314511628
16506,Erie (PA),253841.4697506677
55417,Minneapolis (MN),363989.6253294775
99224,Spokane (WA),521575.84279719833
77505,Pasadena (TX),316855.98982275656
80921,Colorado Springs (CO),718570.878190247
85306,Glendale (AZ),419418.2318080222
38122,Memphis (TN),125513.86856384412
38119,Memphis (TN),299142.01078320964
44310,Akron (OH),112862.86292041652
77062,Houston (TX),324962.71394866105
74115,Tulsa (OK),109973.95044282232
78702,Austin (TX),640060.0132755643
80304,Boulder (CO),1325128.7066672838
64081,Lees Summit (MO),395817.58767236647
80908,Colorado Springs (CO),687795.9320831093
85258,Scottsdale (AZ),836946.4621236222
68144,Omaha (NE),299036.5008123037
84040,Layton (UT),571517.2978726714
1606,Worcester (MA),419843.6883224181
95054,Santa Clara (CA),1551419.4218643005
43606,Toledo (OH),178891.5219682773
14220,Buffalo (NY),215452.54569279807
1610,Worcester (MA),338470.0571193456
14211,Buffalo (NY),95201.52171109406
35404,Tuscaloosa (AL),146905.52149882165
32967,Vero Beach (FL),425676.1360209562
94123,San Francisco (CA),2066602.3762022809
64114,Kansas City (MO),294562.4963649149
19608,Reading (PA),366065.6635413025
91390,Santa Clarita (CA),937800.7689408372
85750,Tucson (AZ),612286.0417773154
27260,High Point (NC),127019.57746489382
89118,Las Vegas (NV),336975.0398590115
78705,Austin (TX),360671.0647325607
64086,Lees Summit (MO),357140.2948253776
55420,Bloomington (MN),327235.33813731745
94609,Oakland (CA),1031137.1349179152
99217,Spokane (WA),372157.7332671064
37215,Nashville (TN),1143573.4943712745
36109,Montgomery (AL),150324.77722302565
6705,Waterbury (CT),234383.1782729977
77504,Pasadena (TX),266835.28916806984
77523,Baytown (TX),362743.136369196
84093,Sandy (UT),754452.9065410355
23607,Newport News (VA),172437.26479840526
84105,Salt Lake City (UT),692117.4018078443
40508,Lexington (KY),195358.48220097195
36609,Mobile (AL),200500.47339530304
33634,Town 'n' Country (FL),373903.9486580301
80238,Denver (CO),815821.4184206076
7522,Paterson (NJ),414691.0621233454
30601,Athens (GA),269299.4267027595
33991,Cape Coral (FL),417482.3851913125
33907,Fort Myers (FL),259102.5911762853
33062,Pompano Beach (FL),513378.2801185002
6610,Bridgeport (CT),278606.0122125334
72206,Little Rock (AR),125126.94658199688
48083,Troy (MI),337391.65970587544
15216,Pittsburgh (PA),213809.51955433493
40222,Louisville (KY),368149.3217254372
80915,Colorado Springs (CO),390047.3806905672
68154,Omaha (NE),345066.5237111856
98053,Redmond (WA),1445892.2124957505
78259,San Antonio (TX),416524.4541982505
6605,Bridgeport (CT),340056.7349629058
32803,Orlando (FL),463022.6518260464
30312,Atlanta (GA),477938.9459439018
95409,Santa Rosa (CA),798045.7184825648
2122,Boston (MA),629228.5674795858
96814,Honolulu (HI),684021.5966408773
33431,Boca Raton (FL),683403.5842447206
92011,Carlsbad (CA),1613422.651577918
80222,Denver (CO),599322.456787808
98126,Seattle (WA),773203.9769570278
60502,Aurora (IL),391246.1928145327
77478,Sugar Land (TX),436282.1290135545
19150,Philadelphia (PA),235974.0151505035
2910,Cranston (RI),370219.1571429721
77043,Houston (TX),391304.6253740079
48075,Southfield (MI),232887.76128989807
10012,New York (NY),2484171.990025457
10471,New York (NY),398367.5766953204
93907,Salinas (CA),841887.74297346
68111,Omaha (NE),126744.17326670296
29205,Columbia (SC),281120.9828999744
14213,Buffalo (NY),180363.3725726873
75218,Dallas (TX),550705.5024126866
66604,Topeka (KS),151710.02596306943
61103,Rockford (IL),125255.57235703334
38106,Memphis (TN),58763.90037523115
48088,Warren (MI),235452.23783071
70005,Metairie (LA),378768.620502461
43211,Columbus (OH),132101.0740652214
29418,North Charleston (SC),302953.78058448905
53143,Kenosha (WI),225872.1734039784
90404,Santa Monica (CA),1122525.7617483393
38141,Memphis (TN),195615.03200936437
79902,El Paso (TX),269793.3465683809
30035,Decatur (GA),253037.4230619401
68105,Omaha (NE),220835.98795006785
33545,Wesley Chapel (FL),427356.16937489953
77019,Houston (TX),681213.1439734607
44106,Cleveland (OH),206545.1810092856
89134,Las Vegas (NV),482402.4350621113
98664,Vancouver (WA),472823.1904637849
14216,Buffalo (NY),309151.8419475176
85259,Scottsdale (AZ),1113279.7773051534
74134,Tulsa (OK),254487.6272345744
64131,Kansas City (MO),249076.18782542108
73003,Edmond (OK),249329.4984504038
92377,Rialto (CA),635329.479846184
34212,Bradenton (FL),573037.2107202368
98199,Seattle (WA),1240300.6466251016
94085,Sunnyvale (CA),1595417.6629155818
76011,Arlington (TX),256782.10234293377
33709,Saint Petersburg (FL),299615.14879891666
38104,Memphis (TN),292099.3851836128
75240,Dallas (TX),410309.9794958558
31410,Savannah (GA),436788.5687324978
12208,Albany (NY),288729.359546889
32606,Gainesville (FL),354709.28108731884
75219,Dallas (TX),403974.40369355975
30327,Atlanta (GA),1416305.556332128
38114,Memphis (TN),73095.9682318804
80209,Denver (CO),985185.5868137477
91106,Pasadena (CA),944581.7691527308
95405,Santa Rosa (CA),771182.1278524912
91737,Rancho Cucamonga (CA),926069.1436592862
33607,Tampa (FL),367152.33830744313
55447,Plymouth (MN),478185.3670517176
32836,Orlando (FL),773537.4344363428
92844,Garden Grove (CA),878645.6414267477
14217,Buffalo (NY),234919.49387757696
84103,Salt Lake City (UT),747365.1789158056
90403,Santa Monica (CA),1516476.3511861376
40223,Louisville (KY),363752.7639803936
45224,Cincinnati (OH),211691.21206478417
20903,Silver Spring (MD),515260.1792783896
80207,Denver (CO),626407.1435962474
91201,Glendale (CA),1265374.3257129395
78261,San Antonio (TX),448199.84441401
32308,Tallahassee (FL),337726.0227496635
33140,Miami Beach (FL),708463.5863179937
29403,Charleston (SC),767968.4530441483
33444,Delray Beach (FL),475928.6890433169
60585,Plainfield (IL),519639.8665766496
76205,Denton (TX),363831.9050550609
11370,New York (NY),730889.8030362133
30314,Atlanta (GA),255476.96862626157
33496,Boca Raton (FL),908671.0078027592
13208,Syracuse (NY),142969.53510794826
23504,Norfolk (VA),250621.83652387356
37912,Knoxville (TN),279219.0378118779
19122,Philadelphia (PA),304518.9405892387
33323,Plantation (FL),537170.0220579471
10708,Yonkers (NY),939182.1925023952
81501,Grand Junction (CO),329103.7677926304
99502,Anchorage (AK),393622.7720036216
64052,Independence (MO),162970.9921654919
98102,Seattle (WA),738432.8291629177
44306,Akron (OH),85260.07645335463
19803,Wilmington (DE),486437.7749558576
44305,Akron (OH),115035.85793466844
32960,Vero Beach (FL),295457.8779469135
33901,Fort Myers (FL),312874.0786121628
94519,Concord (CA),764029.3184111529
60642,Chicago (IL),507565.34932287154
95818,Sacramento (CA),726764.7445622344
11428,New York (NY),728293.7923418606
32601,Gainesville (FL),267735.6553997958
95391,Tracy (CA),1044269.150607546
77054,Houston (TX),159820.17786092093
95827,Rancho Cordova (CA),478858.54556558566
20716,Bowie (MD),441113.2139015481
94597,Walnut Creek (CA),1066159.7549992686
89166,Las Vegas (NV),480023.5956105292
18020,Bethlehem (PA),384360.7473056092
11426,New York (NY),741498.7147694575
29201,Columbia (SC),238390.44066384187
28209,Charlotte (NC),630495.0116287753
37069,Franklin (TN),950096.6462317482
32609,Gainesville (FL),221449.9478667809
33131,Miami (FL),632516.5821218955
14206,Buffalo (NY),161916.63383911786
33712,Saint Petersburg (FL),336845.6028504152
60656,Chicago (IL),341382.8572970184
33566,Plant City (FL),377123.5370167033
40211,Louisville (KY),86064.46576844201
48203,Detroit (MI),51098.93249658004
64050,Independence (MO),168671.99508995868
45255,Cincinnati (OH),334728.22106738243
90272,Los Angeles (CA),3637292.382121043
80232,Lakewood (CO),549453.0516631894
63139,Saint Louis (MO),214068.11755908252
94596,Walnut Creek (CA),1243404.1724492272
11694,New York (NY),889779.2236380313
19605,Reading (PA),269969.17867924244
80237,Denver (CO),551008.5706612588
64134,Kansas City (MO),169383.3438705939
20017,Washington (DC),578009.4337089701
12304,Schenectady (NY),215661.70090171733
32821,Orlando (FL),325573.8692117987
91040,Los Angeles (CA),927492.5293168998
30308,Atlanta (GA),361213.338441817
95135,San Jose (CA),1798380.92942613
75253,Dallas (TX),277192.380862522
2116,Boston (MA),1294123.0547373055
48204,Detroit (MI),53682.7649342
53206,Milwaukee (WI),73993.92806999515
48331,Farmington Hills (MI),434840.6716749528
98310,Bremerton (WA),443949.8911649271
77006,Houston (TX),566645.5104595305
92029,Escondido (CA),1241895.8430751672
33486,Boca Raton (FL),753747.7695183648
14227,Buffalo (NY),242311.7062079696
99202,Spokane (WA),317418.0572647384
76006,Arlington (TX),401042.088053498
92532,Lake Elsinore (CA),626340.3176766646
99203,Spokane (WA),484074.8529590591
68106,Omaha (NE),248946.98565109223
89169,Las Vegas (NV),284780.1308251017
30307,Atlanta (GA),712055.3509169496
44108,Cleveland (OH),59277.65956731085
33606,Tampa (FL),896375.126500995
15241,Pittsburgh (PA),450969.5365055339
78214,San Antonio (TX),153400.64716580894
21214,Baltimore (MD),247713.9831593238
60431,Joliet (IL),321140.547936501
10703,Yonkers (NY),566305.6331654562
11436,New York (NY),632695.0035795738
77056,Houston (TX),648358.3255432142
33487,Boca Raton (FL),700864.9833011958
49014,Battle Creek (MI),188218.85996018135
60432,Joliet (IL),175111.18412015584
27523,Apex (NC),751258.2455735927
2134,Boston (MA),634582.3170632938
78703,Austin (TX),1395251.9878937788
37615,Johnson City (TN),333127.77570338803
92663,Newport Beach (CA),2619478.5626302417
33137,Miami (FL),732088.3857658068
77037,Houston (TX),212064.89487155035
79905,El Paso (TX),147897.44106309683
50320,Des Moines (IA),252670.28990398408
64063,Lees Summit (MO),286461.66955981
45251,Cincinnati (OH),207481.74031566695
91202,Glendale (CA),1213908.9713085005
95110,San Jose (CA),908362.0468393764
48314,Sterling Heights (MI),346669.8846604492
92501,Riverside (CA),555528.4487587073
17408,York (PA),272930.2112355895
33405,West Palm Beach (FL),561287.5274959849
14214,Buffalo (NY),262810.32152082614
76135,Fort Worth (TX),292037.45054557314
11692,New York (NY),571115.724150556
34238,Sarasota (FL),566276.451975467
21223,Baltimore (MD),60268.597135901575
98005,Bellevue (WA),1573885.3059709333
74112,Tulsa (OK),175156.38589134553
53224,Milwaukee (WI),223789.86765399948
68130,Omaha (NE),441031.9555747953
80203,Denver (CO),398741.8641857814
77027,Houston (TX),773497.1659986054
6112,Hartford (CT),215114.30947977505
1609,Worcester (MA),519016.28681029234
33434,Boca Raton (FL),277764.0552637209
49017,Battle Creek (MI),176348.64197961785
49037,Battle Creek (MI),114682.68535953628
14223,Buffalo (NY),243629.4228663277
73109,Oklahoma City (OK),114769.36894321015
55410,Minneapolis (MN),558603.5130702369
43212,Columbus (OH),442539.2156150959
63110,Saint Louis (MO),299488.7330469273
80223,Denver (CO),481006.4293029704
64056,Independence (MO),217676.20217090065
68127,Omaha (NE),271393.63575023046
21202,Baltimore (MD),204264.35224142976
19607,Reading (PA),248968.2320424366
32311,Tallahassee (FL),328124.2401957101
45245,Cincinnati (OH),309883.99918588955
43609,Toledo (OH),63187.08988276608
94579,San Leandro (CA),927988.7435562589
92108,San Diego (CA),642720.8880402771
60654,Chicago (IL),346646.8827573828
90068,Los Angeles (CA),1768301.0959921416
11411,New York (NY),657096.8474625259
45237,Cincinnati (OH),190322.45056862623
32804,Orlando (FL),493333.7824741386
99516,Anchorage (AK),592225.3027851694
75237,Dallas (TX),279949.04400463187
53713,Madison (WI),316586.42902427644
98121,Seattle (WA),613074.3709090174
78224,San Antonio (TX),204748.37707429752
33432,Boca Raton (FL),1022995.6342705428
63111,Saint Louis (MO),114520.068794409
95841,Sacramento (CA),442972.7764085113
64130,Kansas City (MO),100406.506107506
68510,Lincoln (NE),244643.6542355231
43202,Columbus (OH),336935.8356440044
94703,Berkeley (CA),1308721.3414797564
92106,San Diego (CA),1808314.3099181475
37203,Nashville (TN),649223.4417229301
48098,Troy (MI),544102.9573220529
33472,Boynton Beach (FL),499811.3205106484
98686,Vancouver (WA),587966.2887480706
33774,Largo (FL),394796.5224985266
27403,Greensboro (NC),234102.34190264836
43607,Toledo (OH),70233.21973236465
73129,Oklahoma City (OK),93834.46570132529
72205,Little Rock (AR),222665.3595398384
23508,Norfolk (VA),372406.74565726565
92865,Orange (CA),1019017.420185041
90715,Lakewood (CA),795401.5182748901
70611,Lake Charles (LA),256867.43869433165
1904,Lynn (MA),588952.0963969774
92344,Hesperia (CA),504898.6740210259
2140,Cambridge (MA),1040492.6720531548
33974,Lehigh Acres (FL),323934.36098840873
33714,Saint Petersburg (FL),290864.5823593854
37914,Knoxville (TN),247264.7660207781
90732,Los Angeles (CA),906506.048215546
90603,Whittier (CA),886854.1604822228
43206,Columbus (OH),265041.8498521632
30009,Alpharetta (GA),730461.3584937801
76111,Fort Worth (TX),225873.5966712929
60194,Schaumburg (IL),299221.9873331462
14218,Buffalo (NY),194436.1736707769
91101,Pasadena (CA),785809.5289594565
42103,Bowling Green (KY),349630.1256801248
73135,Oklahoma City (OK),205502.19797889152
93908,Salinas (CA),1188125.1999530187
33763,Clearwater (FL),238533.73544120192
80224,Denver (CO),599358.4390348509
80212,Denver (CO),759683.5884150583
78747,Austin (TX),413992.2360791314
29420,North Charleston (SC),322594.66422972764
19804,Wilmington (DE),267600.7490775008
89146,Las Vegas (NV),393568.3476467884
61101,Rockford (IL),86744.32668644084
48213,Detroit (MI),49210.02798399574
13204,Syracuse (NY),117323.12878709508
6105,Hartford (CT),105145.75863248736
1603,Worcester (MA),379889.3083974419
84108,Salt Lake City (UT),884865.2107991002
92587,Menifee (CA),632430.9782718214
55906,Rochester (MN),368030.54886062985
48214,Detroit (MI),102587.690531742
43623,Toledo (OH),186932.89643013748
45414,Dayton (OH),167137.4777143017
77026,Houston (TX),161298.31329897474
27401,Greensboro (NC),177374.09498693442
37127,Murfreesboro (TN),409381.0928784048
40215,Louisville (KY),120576.30019087892
15202,Pittsburgh (PA),216166.69696432413
48207,Detroit (MI),161719.8630026166
78739,Austin (TX),837438.1651079565
23502,Norfolk (VA),298594.7322875619
7503,Paterson (NJ),476147.8823371544
45505,Springfield (OH),113049.7168909721
2129,Boston (MA),943227.8079566216
55431,Bloomington (MN),367277.3296411806
33603,Tampa (FL),401910.1782516536
32080,Saint Augustine (FL),581738.3451401894
74107,Tulsa (OK),143596.83263680976
91602,Los Angeles (CA),1104319.6635571753
49001,Kalamazoo (MI),161371.02313548466
8690,Trenton (NJ),455539.9082344833
76115,Fort Worth (TX),191765.0029031178
72211,Little Rock (AR),271885.0088374938
37216,Nashville (TN),509391.3906908877
36693,Mobile (AL),225614.5171859716
32966,Vero Beach (FL),351736.72937694314
11360,New York (NY),576154.5736204474
45406,Dayton (OH),88502.25621381291
77028,Houston (TX),165229.29974906438
85715,Tucson (AZ),393092.1910195884
61104,Rockford (IL),81556.37150609873
80215,Lakewood (CO),689631.3959281637
15239,Pittsburgh (PA),239171.28790063527
37932,Knoxville (TN),510708.6569779478
90048,Los Angeles (CA),1855881.0762646636
74135,Tulsa (OK),258956.83930401492
94127,San Francisco (CA),1840072.6262720528
32305,Tallahassee (FL),189984.48654524307
76104,Fort Worth (TX),186033.9626708008
63112,Saint Louis (MO),150068.31924805476
76120,Fort Worth (TX),322238.7428840652
8837,Edison (NJ),493878.2236793595
80218,Denver (CO),536285.4376578615
10037,New York (NY),493754.6086853763
33912,Fort Myers (FL),450448.7163411506
34234,Sarasota (FL),311383.1056865817
22205,Arlington (VA),1126222.4766222134
63034,Florissant (MO),262005.49162109787
80002,Arvada (CO),582564.9392359704
33635,Town 'n' Country (FL),459099.0638613637
48334,Farmington Hills (MI),338473.5265483765
92586,Menifee (CA),414180.3076196841
23294,Henrico (VA),342701.06988222053
92808,Anaheim (CA),1193900.4596037304
55130,Saint Paul (MN),244286.76524439268
2459,Newton (MA),1825349.3163009232
19126,Philadelphia (PA),214716.37143393696
77048,Houston (TX),222374.50689654177
33761,Clearwater (FL),360738.5038306538
40206,Louisville (KY),263788.7466936309
73114,Oklahoma City (OK),154848.0450609383
22206,Arlington (VA),559801.2232508758
44320,Akron (OH),106841.93194012542
79935,El Paso (TX),232184.5012830503
50313,Des Moines (IA),178934.42458326416
21409,Annapolis (MD),570691.0236589378
55441,Plymouth (MN),437531.2399250681
7514,Paterson (NJ),451755.37939002976
11415,New York (NY),329555.2778846498
33413,West Palm Beach (FL),487780.6463882818
44104,Cleveland (OH),57711.33579065104
33609,Tampa (FL),619122.3480420951
78732,Austin (TX),865061.0642096751
90814,Long Beach (CA),987027.6920228248
34285,Venice (FL),458010.680649976
85757,Tucson (AZ),328756.72119678423
55102,Saint Paul (MN),282096.36436506605
27617,Raleigh (NC),461729.2108128559
95304,Tracy (CA),948889.272496608
77069,Houston (TX),342232.07843652787
11362,New York (NY),667210.0980762021
28312,Fayetteville (NC),257007.61108462495
74129,Tulsa (OK),183570.42029081887
89144,Las Vegas (NV),503672.2917013723
97215,Portland (OR),649241.763089242
78752,Austin (TX),446923.4717946416
32217,Jacksonville (FL),330486.51502899226
93103,Santa Barbara (CA),1744533.2020612452
37212,Nashville (TN),802692.7153114291
22311,Alexandria (VA),696800.294195643
34233,Sarasota (FL),420287.8674560831
2170,Quincy (MA),727121.2344163199
74145,Tulsa (OK),215118.057205377
91506,Burbank (CA),1228183.901554556
80904,Colorado Springs (CO),444293.8100467665
96821,Honolulu (HI),1742886.8315250378
99016,Spokane Valley (WA),496102.7633646317
85748,Tucson (AZ),384527.9949437892
45405,Dayton (OH),88276.4255270388
45208,Cincinnati (OH),570040.8711131566
91501,Burbank (CA),1229197.5982447152
66605,Topeka (KS),145731.57321270905
32805,Orlando (FL),249896.86509274747
70002,Metairie (LA),320972.5593039566
75235,Dallas (TX),281128.0648030724
32504,Pensacola (FL),277109.56774035026
34984,Port Saint Lucie (FL),404199.84470296325
27518,Cary (NC),727162.184241481
91203,Glendale (CA),775112.6774286594
37938,Knoxville (TN),375038.35144520417
85749,Tucson (AZ),646314.1130465032
84102,Salt Lake City (UT),531024.8959977265
95357,Modesto (CA),504088.27131082775
45502,Springfield (OH),287107.5305290142
95816,Sacramento (CA),723435.07315464
91345,Los Angeles (CA),824656.5908330403
43611,Toledo (OH),137185.7303206577
21201,Baltimore (MD),231922.10975301327
33187,Miami (FL),703905.4928248137
97239,Portland (OR),644357.9985702793
68114,Omaha (NE),297169.8954510806
44709,Canton (OH),173532.78833533413
22046,Falls Church (VA),1045544.7994975672
80121,Centennial (CO),709675.1138988252
10017,New York (NY),676584.341260966
91204,Glendale (CA),793143.1847480199
77085,Houston (TX),238378.87919023255
33304,Fort Lauderdale (FL),677010.9634855165
20905,Silver Spring (MD),672849.0144731769
33711,Saint Petersburg (FL),310362.97045949526
10302,New York (NY),567698.0836706603
97209,Portland (OR),387822.75089472905
22305,Alexandria (VA),788568.7876735205
76103,Fort Worth (TX),232303.00600183877
44113,Cleveland (OH),290735.0004802139
20018,Washington (DC),601632.0588699821
36606,Mobile (AL),135403.4118578492
44110,Cleveland (OH),73810.2658504208
72210,Little Rock (AR),258047.6429264152
77051,Houston (TX),185504.0009238624
98506,Olympia (WA),532578.3542174813
95819,Sacramento (CA),751618.9813433154
73139,Oklahoma City (OK),189622.13459174705
15220,Pittsburgh (PA),230836.2362871412
37411,Chattanooga (TN),225185.35431557093
29492,Charleston (SC),863606.7881844662
92010,Carlsbad (CA),1314688.298016489
2724,Fall River (MA),398789.8748799244
55437,Bloomington (MN),387564.22017020296
2171,Quincy (MA),689585.9575431269
19801,Wilmington (DE),152218.57826293897
80007,Arvada (CO),884133.5993619974
78219,San Antonio (TX),189008.8816335674
15228,Pittsburgh (PA),397652.655848684
64064,Lees Summit (MO),438676.6422429956
45227,Cincinnati (OH),271078.61034035386
45205,Cincinnati (OH),136672.72013602385
35406,Tuscaloosa (AL),450724.82790881954
31401,Savannah (GA),518157.47646467
63115,Saint Louis (MO),41750.49557522327
44705,Canton (OH),89476.29148938721
32829,Orlando (FL),411456.6119187232
99212,Spokane Valley (WA),362798.2883354395
27408,Greensboro (NC),341615.6835402175
97216,Portland (OR),430235.1062309497
18109,Allentown (PA),242927.37060552728
64111,Kansas City (MO),282100.54167794395
53716,Madison (WI),382737.4479107301
37208,Nashville (TN),502094.31078252656
29204,Columbia (SC),190832.2468375211
61102,Rockford (IL),91737.9278911892
93111,Santa Barbara (CA),1656219.4104873782
32934,Melbourne (FL),506796.5941838375
40228,Louisville (KY),249583.6590635212
91723,Covina (CA),799335.8727481109
20724,Laurel (MD),450067.9508343664
33136,Miami (FL),347161.6530123483
77013,Houston (TX),206877.90539587647
20012,Washington (DC),815172.8723654766
31216,Macon (GA),239397.70733298623
17401,York (PA),118505.89332531996
19123,Philadelphia (PA),467440.5826571646
80905,Colorado Springs (CO),394566.320213263
76015,Arlington (TX),293107.0920416635
32226,Jacksonville (FL),386757.32993800985
48033,Southfield (MI),215268.24116288425
77012,Houston (TX),174823.50920123828
22151,Springfield (VA),703901.3675084617
8691,Trenton (NJ),624420.6207570723
44314,Akron (OH),98438.38716205604
75249,Dallas (TX),300930.633495185
77058,Houston (TX),259846.74822710236
63104,Saint Louis (MO),289309.16276140144
68136,Omaha (NE),400186.5169027697
32968,Vero Beach (FL),437586.0529472472
13203,Syracuse (NY),156277.89931099696
32653,Gainesville (FL),329201.19471076626
2723,Fall River (MA),392914.8082879275
13205,Syracuse (NY),118799.5964728743
19602,Reading (PA),113529.53324515322
94595,Walnut Creek (CA),799884.4597338781
64127,Kansas City (MO),91728.8126972845
74127,Tulsa (OK),127471.1447387463
94618,Oakland (CA),1720131.9559796306
6515,New Haven (CT),341627.2602717758
37204,Nashville (TN),980525.9214205634
45219,Cincinnati (OH),259443.47086765803
37909,Knoxville (TN),366595.8343738617
63108,Saint Louis (MO),311650.7476877481
77011,Houston (TX),214726.15320179728
74114,Tulsa (OK),269168.9844378767
33565,Plant City (FL),436582.2275531601
99515,Anchorage (AK),427300.6080565084
68505,Lincoln (NE),247113.51797354035
43215,Columbus (OH),355079.21804268286
36618,Mobile (AL),171123.86566271263
50312,Des Moines (IA),287875.67818768515
77031,Houston (TX),260366.43544745565
74146,Tulsa (OK),176332.53248761277
13206,Syracuse (NY),166474.2693022618
97201,Portland (OR),484238.2335253001
85714,Tucson (AZ),238666.5634614906
53718,Madison (WI),399012.6448962052
6706,Waterbury (CT),247344.97449916264
27409,Greensboro (NC),213870.5515235182
98136,Seattle (WA),951924.7506288086
40208,Louisville (KY),123132.615396785
33976,Lehigh Acres (FL),319151.0564576776
91914,Chula Vista (CA),1207838.478330024
80216,Denver (CO),394725.809419295
7502,Paterson (NJ),468931.197550596
34950,Fort Pierce (FL),210220.9577264592
32095,Saint Augustine (FL),540362.2026497294
38108,Memphis (TN),66079.10756218177
55403,Minneapolis (MN),200582.69216434672
77059,Houston (TX),465217.3886408303
32766,Oviedo (FL),598752.484912983
85215,Mesa (AZ),502968.3847776703
33701,Saint Petersburg (FL),719758.3256676899
80236,Denver (CO),538923.3084558677
55438,Bloomington (MN),400817.1172647236
34237,Sarasota (FL),330906.4733239821
33759,Clearwater (FL),371921.548945604
20166,Sterling (VA),608651.156629213
40212,Louisville (KY),76347.42505251836
98663,Vancouver (WA),474690.5176427869
14222,Buffalo (NY),504391.5782594304
23226,Richmond (VA),532751.7837452801
33704,Saint Petersburg (FL),767887.9630556675
85250,Scottsdale (AZ),611834.789056832
64116,Kansas City (MO),254028.9652338986
55444,Brooklyn Park (MN),329464.28302961105
21210,Baltimore (MD),505715.21233451297
34610,Spring Hill (FL),389247.24534579786
75236,Dallas (TX),282715.123044996
10805,New Rochelle (NY),549532.4625128483
32206,Jacksonville (FL),135923.8503816476
75201,Dallas (TX),895097.2915832998
64157,Kansas City (MO),421697.9517943729
78220,San Antonio (TX),169275.29080068247
60433,Joliet (IL),180485.17456133128
33948,Port Charlotte (FL),315288.4999491477
76207,Denton (TX),377788.1950858231
45202,Cincinnati (OH),392507.0642592281
93110,Santa Barbara (CA),1893617.4493449768
12206,Albany (NY),188063.2688231796
76118,Fort Worth (TX),334874.83148851193
20816,Bethesda (MD),1368281.1495248985
45504,Springfield (OH),196350.4784848097
29153,Sumter (SC),173923.39124204777
94702,Berkeley (CA),1174206.2854789188
99218,Spokane (WA),457205.8269154234
77098,Houston (TX),690439.0215223734
40203,Louisville (KY),141201.83289290048
33478,Jupiter (FL),836783.7225586348
33498,Boca Raton (FL),786670.3541964082
33773,Largo (FL),355625.5075820736
45233,Cincinnati (OH),330665.53674184787
11239,New York (NY),595376.7552206864
64110,Kansas City (MO),251305.70914538676
93728,Fresno (CA),298731.0737413373
16504,Erie (PA),132762.64380681168
33605,Tampa (FL),275403.90463575494
94041,Mountain View (CA),2285800.220981091
3063,Nashua (NH),432958.16418420506
1850,Lowell (MA),424452.03306283447
34951,Fort Pierce (FL),305695.481111141
22302,Arlington (VA),448496.87551884935
6519,New Haven (CT),250096.23275801985
64082,Lees Summit (MO),449750.8861781391
95203,Stockton (CA),356682.91769307497
53714,Madison (WI),345003.0282084913
80030,Westminster (CO),466762.42223984
28301,Fayetteville (NC),139711.46245094828
99501,Anchorage (AK),308104.29705973755
25314,Charleston (WV),235318.80684321615
95742,Rancho Cordova (CA),653624.1776074915
91436,Los Angeles (CA),2343030.178107234
40514,Lexington (KY),341850.42838297057
68108,Omaha (NE),169581.20509445746
